Jour,Heure,Zone 1,Chambre RDC,Extérieur,Cumul puissance,Cumul puissance,Cumul puissance,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),P Chauffage (W),P Climatisation (W),Apports solaires (W),Puissance dissipée,Conso Eclairage,T (°C),Chauffage (W),Climatisation (W),Puissance dissipée (W),Eclairage (W)
4,15,11.97,0,0, 9.04112548828125E+0002,0,0,18,325,0,0, 3.39633673972801E+0001,0,9.26,325,0, 3.39633673972801E+0001,0
4,16,11.98,0,0, 9.88547058105469E+0002,0,0,18,335,0,0, 3.39633673972801E+0001,0,9.26,335,0, 3.39633673972801E+0001,0
4,17,11.97,0,0, 3.46350250244141E+0002,0,0,18,213,0,0, 1.68923064160156E+0002,0,9.06,213,0, 1.68923064160156E+0002,0
4,18,11.95,0,0,0,0,0,18,227,0,0, 1.68923064160156E+0002,0,8.96,227,0, 1.68923064160156E+0002,0
4,19,11.91,0,0,0,0,0,18,250,0,0, 1.68923064160156E+0002,0,7.26,250,0, 1.68923064160156E+0002,0
4,20,11.92,0,0,0,0,0,20,971,0,0, 1.68923064160156E+0002,0,8.56,971,0, 1.68923064160156E+0002,0
4,21,11.93,0,0,0,0,0,20,802,0,0, 1.68923064160156E+0002,0,9.46,802,0, 1.68923064160156E+0002,0
4,22,11.93,0,0,0,0,0,20,602,0,0, 1.68923064160156E+0002,0,9.16,602,0, 1.68923064160156E+0002,0
4,23,11.92,0,0,0,0,0,20,584,0,0, 1.68923064160156E+0002,0,9.26,584,0, 1.68923064160156E+0002,0
4,24,11.92,0,0,0,0,0,20,710,0,0, 3.39633673972801E+0001,0,8.86,710,0, 3.39633673972801E+0001,0
5,1,11.9,0,0,0,0,0,20,707,0,0, 3.39633673972801E+0001,0,8.46,707,0, 3.39633673972801E+0001,0
5,2,11.87,0,0,0,0,0,20,719,0,0, 3.39633673972801E+0001,0,5.86,719,0, 3.39633673972801E+0001,0
5,3,11.89,0,0,0,0,0,20,688,0,0, 3.39633673972801E+0001,0,9.56,688,0, 3.39633673972801E+0001,0
5,4,11.9,0,0,0,0,0,20,674,0,0, 3.39633673972801E+0001,0,8.86,674,0, 3.39633673972801E+0001,0
